Region,Region Name,Org Code,Provider name,Date,Total MRI Scans,Total Prostate MRI
Y54,#N/A,RW3,Central Manchester University Hospitals NHS Foundation Trust,01/01/2017,2290,115
Y54,#N/A,RW3,Central Manchester University Hospitals NHS Foundation Trust,01/02/2017,2040,102
Y54,#N/A,RW3,Central Manchester University Hospitals NHS Foundation Trust,01/03/2017,2305,115
Y54,#N/A,RW3,Central Manchester University Hospitals NHS Foundation Trust,01/04/2017,2085,104
Y54,#N/A,RW3,Central Manchester University Hospitals NHS Foundation Trust,01/05/2017,2325,116
Y54,#N/A,RW3,Central Manchester University Hospitals NHS Foundation Trust,01/06/2017,2315,116
Y54,#N/A,RW3,Central Manchester University Hospitals NHS Foundation Trust,01/07/2017,2295,115
Y54,#N/A,RW3,Central Manchester University Hospitals NHS Foundation Trust,01/08/2017,2385,119
Y54,#N/A,RW3,Central Manchester University Hospitals NHS Foundation Trust,01/09/2017,2265,113
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/04/2016,2140,107
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/05/2016,2075,104
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/06/2016,2205,110
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/07/2016,2110,106
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/08/2016,2090,105
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/09/2016,2230,112
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/10/2016,2290,115
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/11/2016,2220,111
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/12/2016,1955,98
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/01/2017,2145,107
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/02/2017,1965,98
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/03/2017,2190,110
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/04/2017,1545,77
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/05/2017,2055,103
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/06/2017,2090,105
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/07/2017,2240,112
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/08/2017,1775,89
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/09/2017,2300,115
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/10/2017,2140,107
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/11/2017,2210,111
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/12/2017,2070,104
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/01/2018,2500,125
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/02/2018,2460,123
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/03/2018,2025,101
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust, 01/04/2018,2205,110
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/01/2019,2745,137
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/01/2020,1985,99
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/01/2021,1795,90
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/01/2022,2325,116
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/01/2023,2395,120
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/01/2024,2525,126
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/01/2025,3400,170
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/02/2019,2380,119
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/02/2020,1925,96
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/02/2021,1520,76
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/02/2022,2175,109
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/02/2023,2430,122
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/02/2024,1950,98
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/02/2025,3165,158
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/03/2019,2475,124
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/03/2020,1950,98
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/03/2021,2090,105
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/03/2022,2360,118
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/03/2023,2450,123
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/03/2024,2265,113
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/03/2025,3235,162
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/04/2019,2345,117
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/04/2020,455,23
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/04/2021,1820,91
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/04/2022,2185,109
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/04/2023,2250,113
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/04/2024,2205,110
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/05/2018,2205,110
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/05/2019,2630,132
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/05/2020,755,38
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/05/2021,1915,96
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/05/2022,2360,118
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/05/2023,2410,121
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/05/2024,2390,120
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/06/2018,2245,112
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/06/2019,2440,122
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/06/2020,885,44
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/06/2021,2225,111
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/06/2022,2305,115
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/06/2023,2940,147
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/06/2024,2570,129
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/07/2018,2265,113
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/07/2019,2695,135
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/07/2020,1855,93
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/07/2021,2130,107
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/07/2022,2480,124
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/07/2023,2825,141
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/07/2024,3240,162
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/08/2018,2465,123
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/08/2019,2625,131
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/08/2020,2090,105
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/08/2021,2290,115
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/08/2022,2350,118
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/08/2023,2760,138
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/08/2024,3405,170
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/09/2018,2365,118
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/09/2019,2525,126
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/09/2020,1870,94
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/09/2021,2260,113
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/09/2022,2165,108
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/09/2023,2365,118
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/09/2024,3595,180
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/10/2018,2210,111
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/10/2019,2610,131
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/10/2020,2185,109
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/10/2021,2390,120
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/10/2022,2415,121
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/10/2023,2670,134
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/10/2024,3600,180
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/11/2018,2500,125
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/11/2019,1700,85
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/11/2020,2195,110
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/11/2021,2295,115
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/11/2022,2480,124
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/11/2023,2550,128
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/11/2024,3525,176
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/12/2018,1770,89
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/12/2019,1720,86
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/12/2020,2035,102
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/12/2021,2265,113
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/12/2022,2190,110
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/12/2023,2430,122
Y56,London Commissioning Region,RQM,Chelsea and Westminster Hospital NHS Foundation Trust,01/12/2024,3090,155
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/04/2016,750,38
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/05/2016,775,39
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/06/2016,825,41
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/07/2016,900,45
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/08/2016,790,40
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/09/2016,910,46
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/10/2016,845,42
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/11/2016,835,42
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/12/2016,730,37
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/01/2017,845,42
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/02/2017,790,40
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/03/2017,950,48
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/04/2017,860,43
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/05/2017,900,45
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/06/2017,845,42
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/07/2017,990,50
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/08/2017,940,47
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/09/2017,880,44
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/10/2017,920,46
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/11/2017,860,43
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/12/2017,920,46
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/01/2018,1025,51
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/02/2018,795,40
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/03/2018,990,50
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust, 01/04/2018,915,46
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/01/2019,1055,53
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/01/2020,1175,59
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/01/2021,1020,51
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/01/2022,1190,60
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/01/2023,1170,59
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/01/2024,1445,72
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/01/2025,1615,81
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/02/2019,945,47
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/02/2020,1125,56
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/02/2021,1060,53
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/02/2022,1185,59
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/02/2023,1310,66
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/02/2024,1420,71
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/02/2025,1565,78
Y55,#N/A,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/03/2019,1120,56
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/03/2020,985,49
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/03/2021,1180,59
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/03/2022,1365,68
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/03/2023,1385,69
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/03/2024,1450,73
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/03/2025,1565,78
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/04/2019,1130,57
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/04/2020,490,25
Y60,Midlands Commissioning Region ,RFS,Chesterfield Royal Hospital NHS Foundation Trust,01/04/2021,1140,57
