Region,RegionName,Org Code,Provider name,Date,Median Days Test to Report
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/11/16,6
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/12/16,5
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/01/17,3
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/02/17,4
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/03/17,7
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/04/17,10
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/05/17,12
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/06/17,9
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/07/17,7
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/07/17,10
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/08/17,10
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/09/17,7
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/10/17,10
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/11/17,12
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/12/17,16
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/01/18,9
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/02/18,8
Y57,#N/A,RN5,Hampshire Hospitals NHS Foundation Trust,01/03/18,8
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust, 01/04/2018,9
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/05/2018,8
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/06/2018,5
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/07/2018,11
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/08/2018,12
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/09/2018,8
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/10/2018,6
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/11/2018,8
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/12/2018,16
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/01/2019,12
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/02/2019,11
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/03/2019,9
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/04/2019,16
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/05/2019,7.5
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/06/2019,10
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/07/2019,6
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/08/2019,14
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/09/2019,7
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/10/2019,5
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/11/2019,4
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/12/2019,15
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/01/2020,9
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/02/2020,8
Y59,South East Commissioning Region,RN5,Hampshire Hospitals NHS Foundation Trust,01/03/2020,6
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/04/2020,0
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/05/2020,0
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/06/2020,1
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/07/2020,1
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/08/2020,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/09/2020,1
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/10/2020,1
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/11/2020,3
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/12/2020,3
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/01/2021,25
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/02/2021,3
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/03/2021,4
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/04/2021,8
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/05/2021,6
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/06/2021,8
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/07/2021,6
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/08/2021,7
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/09/2021,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/10/2021,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/11/2021,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/12/2021,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/01/2022,3
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/02/2022,4
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/03/2022,6
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/04/2022,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/05/2022,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/06/2022,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/07/2022,1
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/08/2022,4
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/09/2022,7
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/10/2022,10
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/11/2022,6
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/12/2022,9
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/01/2023,13
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/02/2023,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/03/2023,6
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/04/2023,9
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/05/2023,8
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/06/2023,12
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/07/2023,12
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/08/2023,6
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/09/2023,7
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/10/2023,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/11/2023,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/12/2023,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/01/2024,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/02/2024,6
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/03/2024,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/04/2024,3
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/05/2024,5.5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/06/2024,3.5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/07/2024,6.5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/08/2024,8
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/09/2024,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/10/2024,3
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/11/2024,3
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/12/2024,3
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/01/2025,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/02/2025,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/03/2025,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/04/16,4
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/05/16,1
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/06/16,1
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/07/16,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/08/16,5
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/09/16,6
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/10/16,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/11/16,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/12/16,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/01/17,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/02/17,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/03/17,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/04/17,9
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/05/17,6
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/06/17,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/07/17,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/07/17,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/08/17,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/09/17,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/10/17,4
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/11/17,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/12/17,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/01/18,1
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/02/18,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/03/18,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust, 01/04/2018,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/05/2018,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/06/2018,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/07/2018,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/08/2018,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/09/2018,4
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/10/2018,2
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/11/2018,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/12/2018,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/01/2019,4
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/02/2019,3
Y54,#N/A,RCD,Harrogate and District NHS Foundation Trust,01/03/2019,4
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/04/2019,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/05/2019,4
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/06/2019,5
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/07/2019,4
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/08/2019,4
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/09/2019,1
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/10/2019,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/11/2019,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/12/2019,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/01/2020,2
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/02/2020,3
Y63,North East and Yorkshire Commissioning Region,RCD,Harrogate and District NHS Foundation Trust,01/03/2020,2
Y56,London Commissioning Region,NW6,HCA International,01/06/2020,7
Y56,London Commissioning Region,NW6,HCA International,01/07/2020,1
Y56,London Commissioning Region,NW6,HCA International,01/08/2020,7
Y56,London Commissioning Region,NW6,HCA International,01/09/2020,9
Y56,London Commissioning Region,NW6,HCA International,01/10/2021,13
Y56,London Commissioning Region,NW6,HCA International,01/11/2021,11
Y56,London Commissioning Region,NW6,HCA International,01/12/2021,13
Y56,London Commissioning Region,NW6,HCA International,01/01/2022,10
Y56,London Commissioning Region,NW6,HCA International,01/02/2022,8
Y56,London Commissioning Region,NW6,HCA International,01/03/2022,7
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/04/2021,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/05/2021,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/06/2021,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/07/2021,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/08/2021,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/09/2021,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/10/2021,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/11/2021,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/12/2021,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/01/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/02/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/03/2022,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/04/2021,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/05/2021,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/06/2021,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/07/2021,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/08/2021,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/09/2021,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/10/2021,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/11/2021,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/12/2021,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/01/2022,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/02/2022,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/03/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/04/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/05/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/06/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/07/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/08/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/09/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/10/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/11/2022,2
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/12/2022,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/01/2023,0
Y56,London Commissioning Region,NYR,Healthshare Diagnostics,01/02/2023,2
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/04/2022,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/05/2022,0
Y61,East of England Commissioning Region ,NYR,Healthshare Diagnostics,01/06/2022,0
