Region,Org Code,Provider name,Modality,Date,Median Days Request to Test
Y60,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,6
Y60,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,4
Y60,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,5
Y60,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,5
Y58,NV3,Circle,Magnetic Resonance Imaging,01/06/2020,4
Y58,NV3,Circle,Magnetic Resonance Imaging,01/07/2020,10
Y58,NV3,Circle,Magnetic Resonance Imaging,01/08/2020,18
Y58,NV3,Circle,Magnetic Resonance Imaging,01/09/2020,225
Y58,NV3,Circle,Magnetic Resonance Imaging,01/10/2020,16
Y58,NV3,Circle,Magnetic Resonance Imaging,01/11/2020,14
Y58,NV3,Circle,Magnetic Resonance Imaging,01/12/2020,16
Y58,NV3,Circle,Magnetic Resonance Imaging,01/01/2021,21
Y58,NV3,Circle,Magnetic Resonance Imaging,01/02/2021,14
Y58,NV3,Circle,Magnetic Resonance Imaging,01/03/2021,8
Y59,NV3,Circle,Magnetic Resonance Imaging,01/04/2020,165
Y59,NV3,Circle,Magnetic Resonance Imaging,01/05/2020,3
Y59,NV3,Circle,Magnetic Resonance Imaging,01/06/2020,10
Y59,NV3,Circle,Magnetic Resonance Imaging,01/07/2020,22
Y59,NV3,Circle,Magnetic Resonance Imaging,01/08/2020,16
Y59,NV3,Circle,Magnetic Resonance Imaging,01/09/2020,20
Y59,NV3,Circle,Magnetic Resonance Imaging,01/10/2020,31
Y59,NV3,Circle,Magnetic Resonance Imaging,01/11/2020,315
Y59,NV3,Circle,Magnetic Resonance Imaging,01/12/2020,27
Y59,NV3,Circle,Magnetic Resonance Imaging,01/01/2021,7
Y59,NV3,Circle,Magnetic Resonance Imaging,01/02/2021,7
Y59,NV3,Circle,Magnetic Resonance Imaging,01/03/2021,5
Y58,NV3,Circle,Magnetic Resonance Imaging,01/04/2021,15
Y58,NV3,Circle,Magnetic Resonance Imaging,01/05/2021,21
Y58,NV3,Circle,Magnetic Resonance Imaging,01/06/2021,22
Y58,NV3,Circle,Magnetic Resonance Imaging,01/07/2021,165
Y58,NV3,Circle,Magnetic Resonance Imaging,01/08/2021,6
Y59,NV3,Circle,Magnetic Resonance Imaging,01/04/2021,15
Y59,NV3,Circle,Magnetic Resonance Imaging,01/05/2021,15
Y59,NV3,Circle,Magnetic Resonance Imaging,01/06/2021,6
Y59,NV3,Circle,Magnetic Resonance Imaging,01/07/2021,3
Y59,NV3,Circle,Magnetic Resonance Imaging,01/08/2021,6
Y59,NV3,Circle,Magnetic Resonance Imaging,01/09/2021,0
Y59,NV3,Circle,Magnetic Resonance Imaging,01/12/2021,0
Y59,NV3,Circle,Magnetic Resonance Imaging,01/01/2022,0
Y59,NV3,Circle,Magnetic Resonance Imaging,01/02/2022,0
Y59,NV3,Circle,Magnetic Resonance Imaging,01/03/2022,18
Y59,NV3,Circle,Magnetic Resonance Imaging,01/04/2022,19
Y59,NV3,Circle,Magnetic Resonance Imaging,01/05/2022,19
Y59,NV3,Circle,Magnetic Resonance Imaging,01/06/2022,27
Y59,NV3,Circle,Magnetic Resonance Imaging,01/07/2022,10.5
Y59,NV3,Circle,Magnetic Resonance Imaging,01/08/2022,7
Y59,NV3,Circle,Magnetic Resonance Imaging,01/09/2022,4
Y59,NV3,Circle,Magnetic Resonance Imaging,01/10/2022,6
Y59,NV3,Circle,Magnetic Resonance Imaging,01/11/2022,5
Y59,NV3,Circle,Magnetic Resonance Imaging,01/12/2022,9
Y59,NV3,Circle,Magnetic Resonance Imaging,01/01/2023,8
Y59,NV3,Circle,Magnetic Resonance Imaging,01/02/2023,10
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2021,16
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2021,17
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2021,14
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2021,4
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2021,5
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2021,5
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2021,9
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2021,11
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2021,10
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2022,15
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2022,19
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2022,13
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2021,135
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2021,14
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2021,9
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2021,14
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2021,20
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2021,21
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2021,20
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2021,18
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2021,19
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2022,31
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2022,17
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2022,13
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2021,5
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2021,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2021,6
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2021,8
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2021,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2021,8
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2021,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2021,11
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2021,9
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2022,14
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2022,15
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2022,10
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2021,11
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2021,8
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2021,8
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2021,9
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2021,10
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2021,13
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2021,15
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2021,16
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2021,125
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2022,20
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2022,16
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2022,15
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2021,245
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2021,20
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2021,18
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2021,7
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2021,3
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2021,10
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2021,14
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2021,14
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2021,135
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2022,215
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2022,16
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2022,145
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2021,24
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2021,20
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2021,18
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2021,95
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2021,9
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2021,14
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2021,14
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2021,13
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2021,13
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2022,13
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2022,16
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2022,19
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2021,17
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2021,13
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2021,18
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2021,15
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2021,13
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2021,15
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2021,145
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2021,21
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2021,24
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2022,22
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2022,275
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2022,23
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2022,13
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2022,12
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2022,9
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2022,9
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2022,13
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2022,14
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2022,11
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2022,10
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2022,11
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2023,11
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2023,10
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2023,9
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2022,23
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2022,18
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2022,11
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2022,9
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2022,8
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2022,14
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2022,14
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2022,14
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2022,13.5
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2023,14
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2023,13
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2023,15
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2022,8
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2022,8
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2022,6
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2022,6
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2022,6
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2022,5
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2022,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2022,8
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2022,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2023,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2023,5
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2023,6
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2022,16
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2022,16
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2022,17
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2022,11
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2022,11
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2022,12
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2022,11
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2022,10
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2022,13
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2023,12
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2023,9
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2023,11
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2022,5
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2022,11
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2022,15
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2022,11
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2022,19.5
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2022,13.5
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2022,8
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2022,19
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2022,19
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2023,12
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2023,7
Y61,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2023,11
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2022,22
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2022,23
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2022,24
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2022,23
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2022,22
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2022,18
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2022,14
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2022,14
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2022,15
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2023,19
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2023,15
Y62,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2023,15
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2022,32
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2022,28
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2022,23
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2022,22
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2022,20
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2022,19
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2022,13
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2022,17
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2022,20
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2023,24
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2023,21
Y63,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2023,21
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2023,13
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2023,12
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2023,12
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2023,12
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2023,13
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2023,9
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2023,10
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2023,10
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2023,11
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2024,11
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2024,10
Y56,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2024,11
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2023,17
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2023,19
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2023,18
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2023,14.5
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2023,13
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2023,18
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2023,20
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2023,18
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2023,18.5
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2024,22
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2024,20
Y58,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2024,19
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2023,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2023,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2023,8
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2023,6
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2023,4
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2023,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/10/2023,8
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/11/2023,10
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/12/2023,7
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/01/2024,6
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/02/2024,6
Y59,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/03/2024,6
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/04/2023,13
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/05/2023,10
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/06/2023,11
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/07/2023,12
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/08/2023,13
Y60,NT4,Circle Health Group Limited,Magnetic Resonance Imaging,01/09/2023,12
